count,token
4585,doutor
4582,presentes
4577,ora
4576,produzir
4575,Mendes
4575,Bem
4573,Pode
4565,Maurício
4565,Marcos
4563,unidade
4563,ocorre
4559,Clube
4557,Renato
4546,músicas
4544,poderiam
4544,instalação
4542,privado
4542,Presidente
4534,instrumento
4528,bilhão
4526,peito
4524,the
4523,tradicional
4522,contudo
4519,passos
4513,1980
4509,vinte
4506,vítimas
4506,chegada
4503,verdadeiro
4502,curto
4499,aliança
4498,moço
4498,enfim
4497,Gilberto
4496,receita
4494,exame
4489,favorável
4485,caixa
4484,tenham
4482,Ramos
4478,assessor
4475,substituído
4473,administrativa
4472,sujeito
4465,anteriores
4461,gesto
4451,graça
4451,Campeonato
4450,sombra
4450,Monteiro
4449,Oh
4448,Júlio
4445,umas
4442,1962
4441,imediatamente
4435,episódio
4435,comerciais
4432,leve
4423,tua
4423,Faleceu
4422,tive
4421,palco
4421,paga
4421,negociação
4419,tá
4418,casal
4414,Prestes
4413,sentimento
4413,1998
4411,dito
4408,virtude
4408,filiou-se
4407,razões
4406,vice
4403,Republicano
4398,fortes
4397,formado
4396,provas
4393,reservas
4393,92
4391,pesquisadores
4388,Dr.
4385,nação
4383,PC
4382,destaque
4375,limites
4375,Arena
4375,and
4374,verdadeira
4374,transporte
4373,Política
4372,território
4372,servir
4371,governadores
4370,indicação
4369,defendeu
4364,Preto
4363,rápido
4361,Figueiredo
4360,flores
4356,Supremo
4352,Guimarães
4352,finalmente
4350,sistemas
4350,breve
4349,Dos
4347,inteiro
4342,semestre
4338,importação
4337,conclusão
4336,pôde
4335,tantos
4334,cheio
4333,integrou
4330,leite
4324,chamar
4321,conhecida
4318,coordenador
4317,Bolsa
4314,1950
4313,altos
4311,Tinha
4311,estará
4309,quinta-feira
4308,1966
4303,frase
4299,registro
4298,impedir
4297,gás
4297,fotos
4297,deram
4297,acontecer
4292,1937
4283,Marco
4280,trás
4275,tamanho
4274,expansão
4273,crimes
4273,1978
4272,regional
4270,vítima
4270,Rússia
4268,Lá
4265,vêm
4261,falando
4259,1983
4257,possui
4256,parar
4255,integrantes
4254,roupas
4254,2006
4248,irmã
4245,Aids
4244,contou
4242,Regional
4239,contribuição
4234,cama
4233,interna
4230,Rua
4229,terça-feira
4225,reportagem
4221,sexo
4219,Sousa
4217,pudesse
4217,propaganda
4215,tanta
4212,completamente
4211,Tecnologia
4210,reúne
4203,prêmio
4201,África
4200,Curitiba
4200,atualmente
4197,Gustavo
4195,la
4195,coligação
4195,Campo
4193,estudar
4189,aspectos
4185,concorrência
4184,Planalto
4181,Pela
4181,fiz
4180,escolhido
4180,denúncia
4179,Prefeitura
4177,atos
4174,quiser
4173,MDB
4170,lucro
4168,rapidamente
4167,Jesus
4167,Amazonas
4166,pasta
4162,divisão
4154,tributária
4154,terreno
4154,demanda
4152,La
4151,Esses
4148,tarefa
4147,princípios
4138,financeiras
4138,Afinal
4137,referência
4129,cambial
4129,150
4127,déficit
4126,estrangeiro
4126,1935
4123,Primeiro
4121,dirigentes
4120,surpresa
4116,arrecadação
4116,aquelas
4114,retorno
4113,ocupar
4112,declarações
4108,Vasco
4108,americana
4107,escrito
4106,Maranhão
4105,considerada
4102,musical
4102,dão
4101,assessoria
4099,ingressou
4098,repente
4098,impacto
4094,resolveu
4089,1974
4086,substituição
4086,Buenos
4084,nele
4083,dança
4080,dada
4078,lembrar
4076,associação
4075,gerente
4074,oferece
4072,histórias
4072,atriz
4071,próprias
4070,PDS
4069,poucas
4069,investigação
4066,populares
4065,campeonato
4065,antigos
4064,promover
4059,felicidade
4053,inclui
4053,1967
4052,garantia
4046,Fonseca
4046,atender
4044,capitais
4044,Amazônia
4040,v.
4035,mau
4035,histórico
4032,águas
4031,resolver
4029,PPR
4025,características
4023,máquinas
4023,americanos
4019,1984
4017,venceu
4017,atuais
4016,Hospital
4016,encontra
4016,concluiu
4015,bela
4014,Exteriores
4013,conversão
4012,RS
4009,encontrou
4006,vagas
4005,exclamou
4004,piloto
4003,sentir
4003,Medeiros
4003,Maciel
3999,2000
3995,mudou
3995,fome
3992,torna
3991,2002
3990,definição
3990,38
3989,escritório
3988,rock
3988,1954
3984,fins
3983,Marinha
3982,paixão
3981,lágrimas
3979,mídia
3979,depende
3974,lançar
3973,in
3970,realizadas
3969,Estava
3967,Vou
3967,procurar
3966,gosta
3964,formada
3959,tecido
3958,ciências
3955,Trata-se
3955,Sempre
3952,salarial
3952,Pesquisa
3952,Medicina
3944,tenta
3943,passava
3936,divulgação
3935,sofreu
3931,pele
3929,funcionamento
3929,azul
3928,Ricupero
3926,vendo
3925,senadores
3923,carga
3917,portas
3917,onda
3915,exploração
3915,autoridade
3913,36
3912,Outros
3906,alternativa
3905,chefia
3903,direta
3902,depoimento
3901,inferior
3900,1ª
3898,trânsito
3898,concessão
3897,tocar
3897,letras
3897,irmãos
3896,Santana
3895,campeão
3892,Dia
3889,verde
3888,termo
3886,Fleury
3885,programação
3885,negra
3884,Rede
3884,mesmas
3884,CD
3883,responder
3883,1963
3881,tela
3879,embaixador
3879,2ª
3878,Sistema
3878,Diário
3877,obrigado
3876,apresentado
3872,Petrobrás
3872,Palácio
3871,surgiu
3870,Senhor
3869,perigo
3867,Sou
3867,Pinheiro
3867,1934
3866,paulistas
3861,perspectiva
3858,Vicente
3858,produtores
3858,interno
3858,assuntos
3853,Gabriel
3852,sequer
3850,emendas
3845,bandas
3839,major
3839,correr
3838,exercer
3837,ficava
3836,Senna
3836,PCB
3832,independente
3830,aprovada
3829,técnicas
3825,Teatro
3823,deveriam
3822,roupa
3821,matar
3821,ligado
3821,gênero
3818,juntos
3818,competição
3817,papéis
3816,previsto
3812,aceitar
3812,400
3808,abre
3807,Estamos
3806,Fora
3806,correção
3804,detalhes
3800,etapa
3797,vigor
3797,empregados
3797,decisões
3796,procurou
3795,ilha
3790,Muito
3790,compromisso
3790,Bandeirantes
3787,direto
3787,Código
3786,lábios
3786,chuva
3785,empréstimos
3784,Houve
3784,exceção
3783,publicada
3782,Goiás
3782,chance
3778,Miranda
3776,tiros
3774,protesto
3774,novela
3771,índices
3771,Artur
3770,francesa
3770,cuidado
3767,patrimônio
3766,quadros
3766,notas
3762,notícias
3762,1975
3758,Chico
3756,tratar
3756,calor
3754,intelectual
3753,acusação
3752,Democrática
3751,marcado
3750,Coelho
3742,fenômeno
3742,Econômica
3741,provisória
3741,poupança
3740,§
3739,querer
3739,científica
3734,III
3734,almoço
3730,exige
3729,toneladas
3728,frio
3725,torcida
3724,perdido
3722,Leonardo
3721,Castelo
3720,passam
3720,acaso
3717,entrega
3717,basta
3716,trabalhando
3716,publicou
3716,manifestação
3711,contexto
3707,sério
3707,pista
3705,funciona
3705,demissão
3704,construir
3703,previsão
3703,pede
3703,Conferência
3700,42
3699,1965
3697,revela
3697,agentes
3696,igualmente
3695,marcou
3695,1997
3693,Essas
3689,municipais
3686,dupla
3684,sentença
3684,disposto
3680,Oscar
3679,Chile
3677,somos
3677,seguro
3677,esteja
3676,Carta
3675,conhece
3673,redes
3672,necessária
3671,1955
3670,Paula
3669,cumprir
3669,chegando
3665,Vereador
3665,propósito
3664,Los
3664,Havia
3663,-
3660,33
3660,1958
3658,Tesouro
3657,treinador
3657,quilômetros
3656,universidade
3656,tantas
3656,convenção
3656,certamente
3653,estivesse
3652,orçamento
3652,estádio
3652,1960
3651,daqueles
3650,dúvidas
3649,costura
3649,avião
3648,partidária
3648,eleitorais
3646,marcada
3646,Helena
3646,companheiros
3645,instrumentos
3644,dívidas
3644,apoiar
3642,físico
3641,branca
3637,objetivos
3637,Estudos
3636,ex-governador
3635,folhas
3635,aulas
3634,rei
3634,Lacerda
3632,transmissão
3632,reconhecimento
3632,cliente
3631,apareceu
3630,tráfico
3630,Cerca
3628,atores
3625,vestido
3625,pronto
3625,Jobim
3622,civis
3620,sindicato
3619,festival
3617,pensa
3616,culpa
3615,servidores
3614,recuperação
3614,postos
3613,definir
3613,acompanhar
3611,verbas
3611,Mercosul
3610,Leite
3607,B
3606,ligação
3606,culturais
3604,estrelas
3601,elaboração
3601,conteúdo
3600,oferta
3599,adversários
3597,trazer
3597,PL
3596,agrária
3593,Rubens
3591,Legislativo
3589,disputar
3585,PR
3585,certos
3583,sorriso
3580,diretores
3577,novidade
3576,padrão
3573,sabem
3573,básica
3572,montagem
3570,1961
3566,restaurante
3564,provocou
3561,Temos
3559,levado
3559,evolução
3556,capítulo
3555,estação
3554,monetária
3554,esposa
3554,Apenas
3553,pernas
3552,eventos
3549,regra
3549,História
3547,Força
3546,Raul
3546,corrida
3546,Assis
3545,universo
3542,sindicatos
3542,Meio
3541,esperava
3540,faça
3539,parque
3539,competência
3538,subiu
3537,leitores
3535,crítico
3535,completo
3535,ampla
3534,Ronaldo
3533,acusados
3530,fatores
3528,destes
3526,New
3526,1932
3524,ouvido
3524,Guanabara
3523,mestre
3522,concentração
3518,eleitores
3518,arts.
3515,sexual
3514,chamou
3514,audiência
3512,tomada
3512,ouviu
3512,mantém
3512,honra
3509,melhorar
3506,Tancredo
3505,Carnaval
3504,votar
3503,tentando
3500,árvores
3496,verão
3490,sinais
3488,suspensão
3488,irregularidades
3487,parceria
3487,96
3483,amiga
3482,ficando
3482,excesso
3482,Daí
3481,acusações
3478,Católica
3478,assassinato
3477,shows
3474,férias
3473,provavelmente
3473,levando
3468,prejuízo
3468,encontrado
3467,fundação
3467,34
3467,1946
3464,serve
3462,variação
3461,campos
3460,nu
3459,posições
3458,ligados
3456,Todo
3454,importa
3453,terem
3453,resolução
3453,indicado
3452,David
3449,Dona
3447,engenheiro
3447,economista
3445,consigo
3444,perde
3444,disseram
3442,Jardim
3440,colegas
3439,funcionário
3438,cenas
3437,respectivamente
3437,integrar
3435,Malan
3433,prevista
3431,equilíbrio
3428,Judiciário
3427,irá
3425,pedindo
3423,noites
3422,Maia
3422,habitantes
3417,Seria
3415,Ciro
3414,Caetano
3413,permitir
3412,concurso
3411,candidatou-se
3408,achava
3407,Uruguai
3406,ocupou
3406,iam
3406,aplicações
3404,equipes
3404,48
3401,mostram
3400,cresceu
3397,Reis
3397,emissora
3395,37
3393,CUT
3391,seção
3390,tradicionais
3390,miséria
3388,Hélio
3385,mata
3385,escolher
3383,Gonçalves
3381,cadeia
3380,Popular
3379,manifestações
3374,doente
3373,Garcia
3372,usa
3371,Datafolha
3371,comparação
3369,fechar
3369,computadores
3368,Parreira
3367,dona
3367,cheia
3366,homenagem
3365,lógica
3362,1999
3359,negou
3359,elétrica
3356,poderes
3356,Museu
3356,brancos
3353,fugir
3353,diabo
3350,segredo
3348,guarda
3346,Ordem
3346,estabelecer
3345,arma
3340,mandou
3339,haja
3339,explicação
3339,benefícios
3336,incluindo
3336,campanhas
3336,atingir
3335,indústrias
3334,escreve
3334,1968
3333,assistência
3332,universidades
3330,vento
3330,fará
3329,preto
3328,econômicas
3326,endereço
3321,lança
3318,falava
3318,equivalente
3317,Festival
3317,animal
3315,trabalhou
3315,permanente
3314,transferência
3314,fiscais
3314,crescer
3314,cozinha
3313,Belém
3312,reeleito
3311,Elas
3311,defende
3311,Comunista
3310,sexta
3310,argentino
3308,êxito
3306,Morais
3304,fé
3303,revistas
3302,precisam
3301,Michael
3297,Alencar
3294,PSB
3294,petista
3293,camisa
3292,constante
3291,solo
3284,motorista
3284,clara
3283,trouxe
3283,níveis
3283,moderna
3283,cartão
3282,investigações
3280,renúncia
3280,chegam
3277,quarta
3276,deverão
3273,achar
3272,1933
3269,Academia
3268,soube
3268,Alagoas
3264,Freitas
3264,compras
3264,assinado
3263,Cuba
3259,utilização
3259,identidade
3255,Juiz
3255,inteligência
3254,investidores
3253,Afonso
3252,pôr
3252,Fortaleza
3251,desemprego
3248,velhos
3246,autonomia
3243,pedra
3243,Ernesto
3242,Daniel
3241,secretaria
3241,erros
3241,digo
3240,rural
3238,véspera
3233,cavalo
3231,diretório
3230,Bolsas
3228,chances
3228,aumentou
3227,milhares
3227,Araújo
3226,morreram
3226,folha
3222,marketing
3222,Marielle
3221,suspeita
3221,cruzeiros
3221,Bernardo
3218,Fez
3218,descobrir
3217,índios
3217,1969
3215,infantil
3214,coragem
3213,vindo
3210,Ambiente
3209,união
3209,dom
3207,pressões
3207,1951
3205,decidir
3203,pensando
3203,Espírito
3202,2007
3200,anúncio
3198,materiais
3194,extensão
3193,Poder
3193,empregos
3193,atuar
3192,manteve
3191,houvesse
3190,continuam
3189,escala
3186,subir
3181,proprietário
3181,Paraguai
3181,Engenharia
3181,bicho
3180,garante
3179,continuidade
3178,clubes
3176,perdas
3175,STJ
3175,mensagem
3175,Mauro
3174,transformar
3174,composição
3173,realizou
3172,TSE
3171,rápida
3171,aprovou
3170,indica
3170,faziam
3169,situações
3169,doce
3169,delegação
3168,terminou
3168,má
3168,alvo
3168,1981
3165,trecho
3165,Marques
3165,goleiro
3165,desafio
3165,altas
3163,Antes
3162,cobrança
3161,tiver
3161,IV
3160,assistir
3158,mercados
3156,exclusivamente
3155,vírus
3155,engenharia
3153,hospitais
3152,Técnico
3150,Farias
3149,possíveis
3149,cálculo
3148,comuns
3148,causas
3145,Seus
3143,caro
3140,3º
3139,excelente
3138,favela
3136,San
3133,C
3133,Banespa
3132,externo
3130,Tanto
3130,nela
3130,método
3129,vejo
3129,leste
3129,Cláudio
3128,bases
3127,normas
3127,Faria
3127,corpos
3126,experiências
3126,companheiro
3126,combater
3125,conquista
3125,Arte
3123,clássico
3121,virou
3119,Osvaldo
3119,infância
3114,diferenças
3113,possibilidades
3109,possam
3109,pacote
3106,imóvel
3106,imóveis
3105,entregue
3104,dormir
3104,apoiou
3103,telecomunicações
3103,formar
3102,comida
3102,1971
3101,norte-americanos
3100,levantamento
3098,oferecer
3098,fator
3098,derrotado
3098,cria
3097,Deixou
3096,Bernardes
3094,seguiu
3094,humor
3093,diálogo
3092,mistura
3092,certas
3091,procurando
3091,comer
3089,recorde
3089,mineiro
3089,Holanda
3083,belo
3082,positivo
3079,Comunicação
3079,coletivo
3078,envolvimento
3078,começam
3076,tucano
3075,coleção
3074,Parece
3074,domínio
3074,confirmou
3074,ataques
3072,DOS
3071,Celso
3070,recentemente
3070,olho
3066,plenário
3065,investir
3064,sindical
3064,esforços
3063,considerar
3062,vermelho
3060,viúva
3060,Revista
3057,atentado
3055,Peixoto
3054,reuniões
3054,colocado
3052,usados
3052,revolta
3048,pago
3048,lados
3048,apartamento
3047,parecem
3047,fechado
3046,atingiu
3045,Rarará
3045,escrita
3045,aumentos
3043,chapéu
3040,cantor
3039,Caixa
3038,passe
3038,econômicos
3038,1959
3037,aposentadoria
3037,2003
3036,suplência
3036,120
3034,espanhol
3031,Bom
3030,conseguiram
3029,juntamente
3029,décadas
3026,festas
3026,bolso
3025,bloco
3024,pedidos
3024,critérios
3024,1922
3022,atraso
3019,transformação
3019,Império
3019,consequência
3018,Segunda
3018,Luis
3017,Letras
3016,flor
3016,aceita
3014,dura
3014,1947
3013,religião
3012,sentia
3012,atuou
3012,44
3011,pouca
3011,
3010,dentes
3007,teste
3007,cujos
3006,sensação
3004,Diante
3003,Veja
3001,preferência
2998,b
2996,testes
2996,saldo
2996,houver
2994,cidadão
2992,conversar
2992,alterações
2991,Alice
2991,acreditar
2990,mora
2990,Aeronáutica
2989,Nações
2989,jardim
2988,acompanhado
2986,publicidade
2983,interventor
2980,medicina
2979,madeira
2979,descoberta
2977,evidente
2976,fiquei
2974,ocorrer
2973,nisso
2973,circunstâncias
2969,rumo
2969,opções
2969,desenvolver
2969,Café
2967,Quero
2967,contos
2965,adiante
2964,inteiramente
2963,Lisboa
2962,tiro
2962,Gil
2961,Macedo
2959,Numa
2957,viagens
2955,inimigo
2954,Geraldo
2954,Freire
2952,1977
2951,extremamente
2951,empréstimo
2950,importados
2945,sócio
2945,interpretação
2939,1976
2938,professora
2938,condenado
2937,beira
2936,roteiro
2936,pegar
2935,Carneiro
2931,potencial
2930,perfil
2929,músicos
2929,Aranha
2928,Informações
2926,Rossi
2926,intelectuais
2926,feira
2925,Pelé
2925,circulação
2924,Energia
2923,lideranças
2922,tio
2922,Projeto
2922,profissão
2922,naturalmente
2922,determinado
2920,achou
2919,adoção
2916,natal
2916,Mendonça
2916,franceses
2916,Finanças
2915,conflitos
2915,cesta
2913,Manaus
2912,ex-ministro
2911,Senhora
2911,particulares
2910,A.
2910,1973
2909,Ouro
2909,convidado
2908,usando
2908,crescente
2907,Juscelino
2904,ruim
2904,Direitos
2903,ganho
2903,aproximadamente
2902,URVs
2902,desenho
2901,Roma
2900,Caso
2899,Tel.
2899,âmbito
2897,dever
2896,consumidores
2891,par
2889,usuários
2889,supermercados
2889,faria
2888,tarifas
2888,Sebastião
2886,vieram
2886,retirada
2886,fiscalização
2885,organizações
2884,Quer
2884,Pouco
2883,imaginação
2883,colocou
2882,veículo
2881,Jânio
2880,fluminense
2879,Transportes
2879,assinatura
2876,reuniu
2876,compositor
2875,convidados
2874,especialistas
2872,determinou
2872,bipartidarismo
2872,anual
2871,trechos
2871,cerimônia
2867,teto
2867,interessados
2866,explosão
2865,produtor
2863,Ford
2862,designado
2861,participantes
2860,necessidades
2860,empate
2858,vá
2858,palácio
2858,classes
2858,argumento
2854,gaúcho
2853,Raimundo
2853,negociar
2853,litoral
2853,envolvidos
2852,faturamento
2852,ambas
2850,rico
2850,Flávio
2849,Rui
2847,acontecimentos
2846,sentiu
2844,debates
2843,cientistas
2843,balanço
2842,retornou
2842,mensal
2838,tomando
2837,profunda
2836,tribunal
2836,necessários
2835,vivem
2834,pacientes
2834,geralmente
2834,cabe
2833,bateu
2833,absoluta
2829,Wilson
2827,Guilherme
2827,estranho
2825,pura
2825,amizade
2824,elemento
2824,concorrer
2821,rendimento
2821,Azevedo
2821,Algumas
2817,indo
2817,capazes
2815,muda
2815,eventual
2815,estiver
2812,Num
2811,Todas
2811,aparecer
2810,superiores
2810,partidas
2810,explicou
2810,confusão
2809,conceitos
2808,fusão
2806,Progressista
2805,Ciências
2803,fórmula
2802,registrou
2802,prefeitos
2802,Liga
2801,2005
2800,cobertura
2800,benefício
2799,marcas
2799,largo
2799,Ato
2798,diminuir
2797,meninos
2797,conter
2796,produtividade
2796,Casou-se
2793,Interior
2793,doenças
2793,Barão
2792,licença
2791,Aliás
2789,Mata
2789,colégio
2786,Braga
2785,samba
2784,sono
2784,aparelho
2783,saia
2782,agremiação
2779,DJU
2778,ocorrido
2778,Divisão
2777,autorização
2776,Leonel
2776,diária
2774,moderno
2774,envolvendo
2772,mortes
2772,mente
2772,adolescentes
2771,organizado
2771,absolutamente
2768,Álvaro
2767,ouvidos
2766,perguntas
2764,constitucionais
2763,usuário
2763,discos
2761,enviou
2760,Parlamentar
2759,talento
2759,normalmente
2758,Porém
2758,editora
2758,250
2755,fechamento
2752,torneio
2752,mínima
2752,esporte
2752,4º
2751,quinta
2750,dedos
2750,creio
2749,Viana
2749,Olha
2749,91
2748,sofrer
2748,polêmica
2746,Tom
2745,juízes
2744,visando
2742,usada
2742,informática
2742,essencial
2741,independência
2740,Cinema
2737,provável
2737,aeroporto
2736,exemplos
2736,chefes
2734,porta-voz
2734,Boa
2732,vinho
2732,ombros
2731,eleitos
2730,Unidas
2730,Duas
2729,laterais
2729,inteira
2727,vira
2727,passageiros
2725,planejamento
2725,pessoais
2724,artes
2723,Vitória
2723,Parque
2721,Márcio
2720,útil
2719,adesão
2719,39
2718,exportação
2717,Moraes
2716,aliados
2715,anda
2709,Nesta
2709,leia
2706,existentes
2705,práticas
2705,2001
2704,levaram
2703,Lúcia
2700,41
2699,meta
2698,Muitos
2697,Renda
2697,redação
2696,manifesto
2695,zagueiro
2694,Alfredo
2692,escândalo
2692,Confederação
2692,centros
2691,morro
2691,cabelo
2689,passeio
2689,apresentada
2688,tornando-se
2684,classificação
2681,sozinho
2680,shopping
2680,plena
